,team_name,league,country,player_name,player_url,player_pos,player_age,nationality,in_squad,appearances,goals,minutes_played
181,Manchester United,Premier League,England,Facundo Pellistri,https://www.transfermarkt.com/facundo-pellistri/profil/spieler/676318,Right Winger,22,Uruguay,24,13,0,363
182,Manchester United,Premier League,England,Omari Forson,https://www.transfermarkt.com/omari-forson/profil/spieler/670845,Right Winger,19,England,2,0,0,0
183,Manchester United,Premier League,England,Joe Hugill,https://www.transfermarkt.com/joe-hugill/profil/spieler/726859,Centre-Forward,20,England,3,0,0,0
184,Tottenham Hotspur,Premier League,England,Guglielmo Vicario,https://www.transfermarkt.com/guglielmo-vicario/profil/spieler/286047,Goalkeeper,27,Italy,19,18,0,1620
185,Tottenham Hotspur,Premier League,England,Hugo Lloris,https://www.transfermarkt.com/hugo-lloris/profil/spieler/17965,Goalkeeper,37,France,0,0,0,0
186,Tottenham Hotspur,Premier League,England,Fraser Forster,https://www.transfermarkt.com/fraser-forster/profil/spieler/52570,Goalkeeper,35,England,18,1,0,90
187,Tottenham Hotspur,Premier League,England,Brandon Austin,https://www.transfermarkt.com/brandon-austin/profil/spieler/428016,Goalkeeper,24,England,3,0,0,0
188,Tottenham Hotspur,Premier League,England,Alfie Whiteman,https://www.transfermarkt.com/alfie-whiteman/profil/spieler/282823,Goalkeeper,25,England,0,0,0,0
189,Tottenham Hotspur,Premier League,England,Cristian Romero,https://www.transfermarkt.com/cristian-romero/profil/spieler/355915,Centre-Back,25,Argentina,16,15,3,1172
190,Tottenham Hotspur,Premier League,England,Pedro Porro,https://www.transfermarkt.com/pedro-porro/profil/spieler/553875,Right-Back,24,Spain,18,17,0,1528
191,Tottenham Hotspur,Premier League,England,Micky van de Ven,https://www.transfermarkt.com/micky-van-de-ven/profil/spieler/557459,Centre-Back,22,Netherlands,12,12,1,1035
192,Tottenham Hotspur,Premier League,England,Destiny Udogie,https://www.transfermarkt.com/destiny-udogie/profil/spieler/556385,Left-Back,21,Italy,16,15,1,1238
193,Tottenham Hotspur,Premier League,England,Emerson Royal,https://www.transfermarkt.com/emerson-royal/profil/spieler/476344,Right-Back,24,Brazil,19,14,1,685
194,Tottenham Hotspur,Premier League,England,Davinson Sánchez,https://www.transfermarkt.com/davinson-sanchez/profil/spieler/341429,Centre-Back,27,Colombia,5,2,0,166
195,Tottenham Hotspur,Premier League,England,Ben Davies,https://www.transfermarkt.com/ben-davies/profil/spieler/192765,Left-Back,30,Wales,17,13,0,808
196,Tottenham Hotspur,Premier League,England,Eric Dier,https://www.transfermarkt.com/eric-dier/profil/spieler/175722,Centre-Back,29,England,10,3,0,190
197,Tottenham Hotspur,Premier League,England,Ashley Phillips,https://www.transfermarkt.com/ashley-phillips/profil/spieler/859951,Centre-Back,18,England,5,0,0,0
198,Tottenham Hotspur,Premier League,England,Alfie Dorrington,https://www.transfermarkt.com/alfie-dorrington/profil/spieler/796300,Centre-Back,18,England,7,0,0,0
199,Tottenham Hotspur,Premier League,England,James Maddison,https://www.transfermarkt.com/james-maddison/profil/spieler/294057,Attacking Midfield,27,England,12,12,3,897
200,Tottenham Hotspur,Premier League,England,Pape Matar Sarr,https://www.transfermarkt.com/pape-matar-sarr/profil/spieler/568693,Central Midfield,21,Senegal,17,17,1,1097
201,Tottenham Hotspur,Premier League,England,Rodrigo Bentancur,https://www.transfermarkt.com/rodrigo-bentancur/profil/spieler/354362,Central Midfield,26,Uruguay,4,4,0,88
202,Tottenham Hotspur,Premier League,England,Yves Bissouma,https://www.transfermarkt.com/yves-bissouma/profil/spieler/410425,Central Midfield,27,Mali,16,15,0,1216
203,Tottenham Hotspur,Premier League,England,Pierre-Emile Højbjerg,https://www.transfermarkt.com/pierre-emile-hojbjerg/profil/spieler/167799,Defensive Midfield,28,Denmark,19,18,0,694
204,Tottenham Hotspur,Premier League,England,Giovani Lo Celso,https://www.transfermarkt.com/giovani-lo-celso/profil/spieler/348795,Attacking Midfield,27,Argentina,14,9,2,349
205,Tottenham Hotspur,Premier League,England,Oliver Skipp,https://www.transfermarkt.com/oliver-skipp/profil/spieler/406638,Defensive Midfield,23,England,19,14,0,451
206,Tottenham Hotspur,Premier League,England,Ryan Sessegnon,https://www.transfermarkt.com/ryan-sessegnon/profil/spieler/392775,Left Midfield,23,England,0,0,0,0
207,Tottenham Hotspur,Premier League,England,Ivan Perisic,https://www.transfermarkt.com/ivan-perisic/profil/spieler/42460,Left Midfield,34,Croatia,6,6,0,169
208,Tottenham Hotspur,Premier League,England,Dejan Kulusevski,https://www.transfermarkt.com/dejan-kulusevski/profil/spieler/431755,Right Winger,23,Sweden,19,19,5,1603
209,Tottenham Hotspur,Premier League,England,Heung-min Son,https://www.transfermarkt.com/heung-min-son/profil/spieler/91845,Centre-Forward,31,"Korea, South",19,19,11,1538
210,Tottenham Hotspur,Premier League,England,Brennan Johnson,https://www.transfermarkt.com/brennan-johnson/profil/spieler/470607,Right Winger,22,Wales,12,12,1,689
211,Tottenham Hotspur,Premier League,England,Richarlison,https://www.transfermarkt.com/richarlison/profil/spieler/378710,Centre-Forward,26,Brazil,17,16,6,845
212,Tottenham Hotspur,Premier League,England,Manor Solomon,https://www.transfermarkt.com/manor-solomon/profil/spieler/396638,Left Winger,24,Israel,8,6,0,280
213,Tottenham Hotspur,Premier League,England,Bryan Gil,https://www.transfermarkt.com/bryan-gil/profil/spieler/537382,Left Winger,22,Spain,11,6,0,142
214,Tottenham Hotspur,Premier League,England,Alejo Véliz,https://www.transfermarkt.com/alejo-veliz/profil/spieler/888493,Centre-Forward,20,Argentina,11,6,0,14
215,Tottenham Hotspur,Premier League,England,Dane Scarlett,https://www.transfermarkt.com/dane-scarlett/profil/spieler/670883,Centre-Forward,19,England,1,1,0,44
216,Tottenham Hotspur,Premier League,England,Jamie Donley,https://www.transfermarkt.com/jamie-donley/profil/spieler/796305,Second Striker,18,England,8,2,0,0
217,Tottenham Hotspur,Premier League,England,Yago Santiago,https://www.transfermarkt.com/yago-santiago/profil/spieler/706947,Left Winger,20,Spain,1,0,0,0
218,Newcastle United,Premier League,England,Nick Pope,https://www.transfermarkt.com/nick-pope/profil/spieler/192080,Goalkeeper,31,England,20,20,0,1796
219,Newcastle United,Premier League,England,Martin Dúbravka,https://www.transfermarkt.com/martin-dubravka/profil/spieler/74960,Goalkeeper,34,Slovakia,25,8,0,634
220,Newcastle United,Premier League,England,Loris Karius,https://www.transfermarkt.com/loris-karius/profil/spieler/85864,Goalkeeper,30,Germany,15,0,0,0
221,Newcastle United,Premier League,England,Mark Gillespie,https://www.transfermarkt.com/mark-gillespie/profil/spieler/142389,Goalkeeper,31,England,7,0,0,0
222,Newcastle United,Premier League,England,Aidan Harris,https://www.transfermarkt.com/aidan-harris/profil/spieler/1019170,Goalkeeper,17,England,1,0,0,0
223,Newcastle United,Premier League,England,Adam Harrison,https://www.transfermarkt.com/adam-harrison/profil/spieler/1019169,Goalkeeper,17,England,1,0,0,0
224,Newcastle United,Premier League,England,Sven Botman,https://www.transfermarkt.com/sven-botman/profil/spieler/361093,Centre-Back,23,Netherlands,9,9,1,641
225,Newcastle United,Premier League,England,Tino Livramento,https://www.transfermarkt.com/tino-livramento/profil/spieler/503981,Right-Back,21,England,27,18,0,1110
226,Newcastle United,Premier League,England,Lewis Hall,https://www.transfermarkt.com/lewis-hall/profil/spieler/670858,Left-Back,19,England,23,8,1,245
227,Newcastle United,Premier League,England,Kieran Trippier,https://www.transfermarkt.com/kieran-trippier/profil/spieler/95810,Right-Back,33,England,26,25,0,2057
228,Newcastle United,Premier League,England,Fabian Schär,https://www.transfermarkt.com/fabian-schar/profil/spieler/135343,Centre-Back,32,Switzerland,25,25,1,2084
229,Newcastle United,Premier League,England,Matt Targett,https://www.transfermarkt.com/matt-targett/profil/spieler/250478,Left-Back,28,England,15,7,0,192
230,Newcastle United,Premier League,England,Dan Burn,https://www.transfermarkt.com/dan-burn/profil/spieler/134270,Left-Back,31,England,19,19,3,1451
231,Newcastle United,Premier League,England,Jamaal Lascelles,https://www.transfermarkt.com/jamaal-lascelles/profil/spieler/183318,Centre-Back,30,England,27,20,1,1669
232,Newcastle United,Premier League,England,Emil Krafth,https://www.transfermarkt.com/emil-krafth/profil/spieler/184528,Right-Back,29,Sweden,10,6,0,215
233,Newcastle United,Premier League,England,Javier Manquillo,https://www.transfermarkt.com/javier-manquillo/profil/spieler/162029,Right-Back,29,Spain,2,0,0,0
234,Newcastle United,Premier League,England,Paul Dummett,https://www.transfermarkt.com/paul-dummett/profil/spieler/170321,Centre-Back,32,Wales,21,3,0,184
235,Newcastle United,Premier League,England,Alex Murphy,https://www.transfermarkt.com/alex-murphy/profil/spieler/900601,Centre-Back,19,Ireland,8,1,0,3
236,Newcastle United,Premier League,England,Bruno Guimarães,https://www.transfermarkt.com/bruno-guimaraes/profil/spieler/520624,Defensive Midfield,26,Brazil,26,26,1,2195
237,Newcastle United,Premier League,England,Joelinton,https://www.transfermarkt.com/joelinton/profil/spieler/333241,Central Midfield,27,Brazil,20,20,3,1552
238,Newcastle United,Premier League,England,Sandro Tonali,https://www.transfermarkt.com/sandro-tonali/profil/spieler/397033,Defensive Midfield,23,Italy,13,12,1,692
239,Newcastle United,Premier League,England,Joe Willock,https://www.transfermarkt.com/joe-willock/profil/spieler/340329,Central Midfield,24,England,6,6,1,301
240,Newcastle United,Premier League,England,Sean Longstaff,https://www.transfermarkt.com/sean-longstaff/profil/spieler/346707,Central Midfield,26,England,22,22,3,1548
241,Newcastle United,Premier League,England,Elliot Anderson,https://www.transfermarkt.com/elliot-anderson/profil/spieler/567576,Attacking Midfield,21,Scotland,12,12,0,450
242,Newcastle United,Premier League,England,Lewis Miley,https://www.transfermarkt.com/lewis-miley/profil/spieler/922769,Central Midfield,17,England,15,12,1,823
243,Newcastle United,Premier League,England,Matt Ritchie,https://www.transfermarkt.com/matt-ritchie/profil/spieler/92469,Right Midfield,34,Scotland,15,9,0,214
244,Newcastle United,Premier League,England,Lucas De Bolle,https://www.transfermarkt.com/lucas-de-bolle/profil/spieler/626291,Central Midfield,21,Scotland,1,0,0,0
245,Newcastle United,Premier League,England,James Huntley,https://www.transfermarkt.com/james-huntley/profil/spieler/712115,Central Midfield,19,England,1,0,0,0
246,Newcastle United,Premier League,England,Alexander Isak,https://www.transfermarkt.com/alexander-isak/profil/spieler/349066,Centre-Forward,24,Sweden,20,19,9,1248
247,Newcastle United,Premier League,England,Anthony Gordon,https://www.transfermarkt.com/anthony-gordon/profil/spieler/503733,Left Winger,22,England,26,26,6,2001
248,Newcastle United,Premier League,England,Harvey Barnes,https://www.transfermarkt.com/harvey-barnes/profil/spieler/398065,Left Winger,26,England,7,7,1,185
249,Newcastle United,Premier League,England,Miguel Almirón,https://www.transfermarkt.com/miguel-almiron/profil/spieler/272999,Right Winger,29,Paraguay,27,27,5,1872
250,Newcastle United,Premier League,England,Jacob Murphy,https://www.transfermarkt.com/jacob-murphy/profil/spieler/199527,Right Winger,28,England,13,9,1,295
251,Newcastle United,Premier League,England,Callum Wilson,https://www.transfermarkt.com/callum-wilson/profil/spieler/123682,Centre-Forward,31,England,19,19,8,1041
252,Newcastle United,Premier League,England,Amadou Diallo,https://www.transfermarkt.com/amadou-diallo/profil/spieler/533086,Left Winger,20,England,5,1,0,0
253,Newcastle United,Premier League,England,Ben Parkinson,https://www.transfermarkt.com/ben-parkinson/profil/spieler/922764,Right Winger,18,England,7,1,0,24
254,Newcastle United,Premier League,England,Michael Ndiweni,https://www.transfermarkt.com/michael-ndiweni/profil/spieler/698151,Centre-Forward,20,England,2,1,0,0
255,Aston Villa,Premier League,England,Emiliano Martínez,https://www.transfermarkt.com/emiliano-martinez/profil/spieler/111873,Goalkeeper,31,Argentina,25,22,0,1935
256,Aston Villa,Premier League,England,Robin Olsen,https://www.transfermarkt.com/robin-olsen/profil/spieler/75458,Goalkeeper,33,Sweden,22,5,0,404
257,Aston Villa,Premier League,England,Filip Marschall,https://www.transfermarkt.com/filip-marschall/profil/spieler/610863,Goalkeeper,20,Poland,16,1,0,90
258,Aston Villa,Premier League,England,Oliwier Zych,https://www.transfermarkt.com/oliwier-zych/profil/spieler/555074,Goalkeeper,19,Poland,2,0,0,0
259,Aston Villa,Premier League,England,Sam Proctor,https://www.transfermarkt.com/sam-proctor/profil/spieler/1004709,Goalkeeper,17,England,1,0,0,0
260,Aston Villa,Premier League,England,Pau Torres,https://www.transfermarkt.com/pau-torres/profil/spieler/399776,Centre-Back,26,Spain,26,22,2,1802
261,Aston Villa,Premier League,England,Ezri Konsa,https://www.transfermarkt.com/ezri-konsa/profil/spieler/413403,Centre-Back,26,England,27,26,0,2224
262,Aston Villa,Premier League,England,Matty Cash,https://www.transfermarkt.com/matty-cash/profil/spieler/425334,Right-Back,26,Poland,27,26,3,1748
263,Aston Villa,Premier League,England,Diego Carlos,https://www.transfermarkt.com/diego-carlos/profil/spieler/329145,Centre-Back,30,Brazil,23,18,1,1124
264,Aston Villa,Premier League,England,Tyrone Mings,https://www.transfermarkt.com/tyrone-mings/profil/spieler/253677,Centre-Back,30,England,1,1,0,31
265,Aston Villa,Premier League,England,Lucas Digne,https://www.transfermarkt.com/lucas-digne/profil/spieler/126664,Left-Back,30,France,26,25,1,1969
266,Aston Villa,Premier League,England,Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,Left-Back,30,Spain,13,7,2,271
267,Aston Villa,Premier League,England,Clément Lenglet,https://www.transfermarkt.com/clement-lenglet/profil/spieler/182904,Centre-Back,28,France,20,6,0,540
268,Aston Villa,Premier League,England,Calum Chambers,https://www.transfermarkt.com/calum-chambers/profil/spieler/215118,Right-Back,28,England,22,3,0,178
269,Aston Villa,Premier League,England,Kortney Hause,https://www.transfermarkt.com/kortney-hause/profil/spieler/233124,Centre-Back,28,England,0,0,0,0
270,Aston Villa,Premier League,England,Josh Feeney,https://www.transfermarkt.com/josh-feeney/profil/spieler/875929,Centre-Back,18,England,2,0,0,0
271,Aston Villa,Premier League,England,Sebastian Revan,https://www.transfermarkt.com/sebastian-revan/profil/spieler/667925,Left-Back,20,England,2,1,0,90
272,Aston Villa,Premier League,England,Douglas Luiz,https://www.transfermarkt.com/douglas-luiz/profil/spieler/447661,Central Midfield,25,Brazil,26,26,6,2065
273,Aston Villa,Premier League,England,Jacob Ramsey,https://www.transfermarkt.com/jacob-ramsey/profil/spieler/503749,Central Midfield,22,England,11,11,1,411
274,Aston Villa,Premier League,England,Boubacar Kamara,https://www.transfermarkt.com/boubacar-kamara/profil/spieler/394327,Defensive Midfield,24,France,24,23,1,1836
275,Aston Villa,Premier League,England,John McGinn,https://www.transfermarkt.com/john-mcginn/profil/spieler/193116,Central Midfield,29,Scotland,27,27,6,2139
276,Aston Villa,Premier League,England,Nicolò Zaniolo,https://www.transfermarkt.com/nicolo-zaniolo/profil/spieler/392085,Attacking Midfield,24,Italy,22,19,2,842
277,Aston Villa,Premier League,England,Youri Tielemans,https://www.transfermarkt.com/youri-tielemans/profil/spieler/249565,Central Midfield,26,Belgium,24,24,1,1160
278,Aston Villa,Premier League,England,Leander Dendoncker,https://www.transfermarkt.com/leander-dendoncker/profil/spieler/168157,Defensive Midfield,28,Belgium,23,12,0,233
279,Aston Villa,Premier League,England,Philippe Coutinho,https://www.transfermarkt.com/philippe-coutinho/profil/spieler/80444,Attacking Midfield,31,Brazil,2,2,0,24
280,Aston Villa,Premier League,England,Tim Iroegbunam,https://www.transfermarkt.com/tim-iroegbunam/profil/spieler/696589,Central Midfield,20,England,5,0,0,0
281,Aston Villa,Premier League,England,Omari Kellyman,https://www.transfermarkt.com/omari-kellyman/profil/spieler/926135,Attacking Midfield,18,England,6,2,0,102
282,Aston Villa,Premier League,England,Tommi O'Reilly,https://www.transfermarkt.com/tommi-oreilly/profil/spieler/818237,Attacking Midfield,20,England,4,1,0,11
283,Aston Villa,Premier League,England,Ollie Watkins,https://www.transfermarkt.com/ollie-watkins/profil/spieler/324358,Centre-Forward,27,England,26,25,14,1973
284,Aston Villa,Premier League,England,Moussa Diaby,https://www.transfermarkt.com/moussa-diaby/profil/spieler/395516,Right Winger,24,France,26,25,4,1652
